filename,eig_0,eig_1,eig_2,eig_3,eig_4,eig_5,eig_6,eig_7,eig_8,eig_9,eig_10,eig_11,eig_12,eig_13,eig_14,eig_15,eig_16,eig_17,eig_18,eig_19,eig_20,eig_21,eig_22,eig_23,eig_24,eig_25,eig_26,eig_27,eig_28,eig_29,eig_30,eig_31,eig_32,eig_33,eig_34,eig_35,eig_36,eig_37,eig_38,eig_39,eig_40,eig_41,eig_42,eig_43,eig_44,eig_45,eig_46,eig_47,eig_48,eig_49,eig_50,eig_51,eig_52,eig_53,eig_54,eig_55,N_ve
0711_66_Paracyclophane.xyz,259.05421844116745,111.41608730249978,94.55521380799765,61.928680066849545,56.702488105477975,39.1400042822617,37.895399702057816,36.37052489524203,34.516229830603216,26.86828458787352,25.916008838456357,19.62683120430871,17.328568329400436,14.008236520217,12.584422988337609,10.612604565278378,10.009691298638025,9.512519107042833,9.08975281554202,8.650474320842102,6.468760108679161,6.3215802667594,2.523711140863163,2.4928138201065138,0.09019737957000543,0.07362222499798098,0.0022495492669947006,-0.05555757677953939,-0.06685402035380074,-0.08550533794301796,-0.09188015880593212,-0.11992452946388263,-0.1443946677017376,-0.1477654128945491,-0.15090568263868614,-0.17816706405653845,-0.22709096652448252,-0.2574948925515044,-0.2735784621688414,-0.299309180378537,-0.34296040844027226,-0.3629784439073524,-0.46198685349751434,-0.49259955434344876,-0.5444237800292765,-0.5562540728002346,-0.5957401791714668,-0.5976144721592382,-0.6505578851823325,-0.6968979965984711,-0.7656125682473031,-0.8500305803208439,-0.9170473111183001,-0.9841922677017965,-1.1140095925691913,-1.1333167957668933,128
0712_2_Methyladamantane.xyz,194.09893836958298,49.46268660837008,41.764206590535004,41.72953745926464,26.130275289571394,19.270357141748576,15.884598555007912,9.555279875401459,9.543001251443407,8.632499291649424,4.830559599105796,0.04641546231850045,0.007985795966150542,-0.0018352613187639843,-0.03571014731276421,-0.052829780432450665,-0.15120757866325443,-0.15795709347726028,-0.16061429615935785,-0.26689355979246765,-0.2739880734889599,-0.2905221544567532,-0.45505210747520475,-0.6147420348525026,-0.670956038159081,-0.7352520749160641,-0.7369709693945787,-0.8668342484930882,-1.0458186778874574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62
0713_1_Ethyladamantane.xyz,201.534636753236,58.516582829376716,41.838671369823956,41.745965808803675,31.07402770915586,19.31190045458228,19.2990147579893,14.574137275771669,9.51168845671449,9.47847299278334,7.715805512095932,4.869682015353835,0.05655388663693086,0.02011460087853189,-0.0023718224048670457,-0.03412461607026549,-0.05873122080684045,-0.09712861592769605,-0.1299202992332736,-0.16364531636937954,-0.16441232832612585,-0.1912865057564496,-0.2730507499798462,-0.2777882245173095,-0.5192584470966852,-0.6145486044597327,-0.6164917027781456,-0.6567649606043542,-0.7365441403714531,-0.7378343771886913,-0.9341069622635941,-1.0419831359367666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68
0714_135_Trimethyladamantane.xyz,212.7864747130924,53.68431582899877,53.680138410261705,44.583459781832225,23.11037032452481,21.136523187906445,21.13602913554323,19.23094235160125,19.22879046812595,9.094672195723378,7.7584341076807535,7.7574836424065365,4.860997766481788,0.08639582096783614,0.05471954637977317,0.05463634467358296,-0.06059609862774793,-0.06921170798244645,-0.06923423857859204,-0.12357367320164421,-0.12363363998313906,-0.14686445256546676,-0.1759618267134916,-0.17601194581603413,-0.18016977825937563,-0.21074994713022852,-0.6140238856648874,-0.6140664329078414,-0.6460819508683313,-0.6461422266922021,-0.6786572484409515,-0.8043675611157478,-0.8690912566528398,-0.8691453354909195,-1.0114328269714319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74
0715_1357_Tetramethyladamantane.xyz,221.71546065321962,53.660688352502774,53.65662893522415,53.65280945101402,24.099684459801114,21.123868847660393,21.123662288806813,21.122682559301705,19.209570663959802,19.207413394904457,7.74648800346487,7.745617269942959,7.744698549006444,4.799831111290446,0.07881327479680313,0.07871211008849867,0.07867178431100653,-0.06052704333648036,-0.060561910543412874,-0.060576401114862816,-0.07692391054037216,-0.07694514058050257,-0.14802330527561863,-0.14802727704082058,-0.1480714056744893,-0.18085583574410097,-0.1808959826396641,-0.18091668748620218,-0.6140951461373717,-0.6141446168260304,-0.6464367562720443,-0.646481755409415,-0.6465325749625492,-0.733888440801933,-0.8692077456194915,-0.8692612978961178,-0.8692795945053058,-1.0001760889258746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80
0716_11_Biadamantane.xyz,264.5917010701453,110.00861512630058,49.42447097889341,44.443055804707846,44.43675490918633,39.09344940053722,39.09096779494953,29.034427543476976,19.87914075137601,19.87691490496319,18.585573105958634,18.585019823377422,11.52993981628305,9.758850902666268,9.757795336723094,9.11919083958561,9.118544181918185,7.333125860920954,5.542079026360439,3.9920356212240766,0.014406928538692897,0.014072328083484097,0.0031906542078224682,-0.0031181821439629333,-0.006197655597784249,-0.017047557742488763,-0.01717843799919913,-0.08826432946945117,-0.12676802063152626,-0.15093658810999003,-0.15096169829078904,-0.16687895875541953,-0.16694275450598395,-0.22740465881938957,-0.27355737992360674,-0.2736357123605114,-0.2900077943362626,-0.2900114515142424,-0.5965480387273694,-0.6090155968402663,-0.6090856204168594,-0.6327930455758345,-0.6328086686081421,-0.7300155733961212,-0.730058119046673,-0.7328737045973323,-0.7553693972949863,-0.7554064817962681,-0.9889488756165998,-1.049384419748014,0.0,0.0,0.0,0.0,0.0,0.0,110
0717_3a477a_tetrahydro_1H_indene.xyz,165.31680597809418,57.21276651123358,38.30540079262635,27.276113284001543,21.49542167248735,13.127144454590628,8.460726314047784,6.31108084318002,4.959424007651681,0.05837287336278093,-0.07412802288357564,-0.10992316741282745,-0.11459110264827475,-0.19112123435118872,-0.28217885913984325,-0.3584251231552408,-0.4829488933439684,-0.6461970126420702,-0.6629347686343441,-0.8729436017504436,-1.0049181504807267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48
0718_5_Ethenylbicyclo221hept_2_ene.xyz,167.10004319702358,55.75427203010102,32.705245261867596,28.275101389648476,24.93317480539599,12.419279803879403,8.720146849849586,7.108462586456817,5.555214438558289,-0.01147738782548327,-0.043101886647967776,-0.06453305396462364,-0.10837387129717214,-0.26101275751318925,-0.31103393339597135,-0.3563303905645015,-0.42921909410358694,-0.6585242193406495,-0.7867249661337522,-0.8416014857481855,-0.9760605214120388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48
0719_33_Dimethylbicyclo320hepta_14_diene.xyz,166.806508129632,55.66023541474212,31.83954259161229,27.389787237431015,24.169691910545307,15.075197182140457,12.228013514648014,5.782335558403809,3.340929275334077,0.012141821532430345,-0.016116531890014062,-0.03599706252810511,-0.10961468558471045,-0.1330063819502075,-0.13827643686765817,-0.4318449547811685,-0.4995244370207494,-0.5589011331723318,-0.8111827579172202,-0.9194394353344666,-0.9275320241413814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48
0720_Trispiro202402703nonane.xyz,166.5048972915838,49.79308895080623,49.78875107624533,21.13205997264855,16.086689473270706,13.64668534338683,13.646071830577043,5.807259587911175,5.807175806473121,0.05826063810456811,0.05822779197429285,-0.05628573923700774,-0.10952994306890178,-0.10955742012674842,-0.14786950112065364,-0.4524235541093746,-0.6338929757323903,-0.6339050069594989,-0.8100989335962151,-0.8263234429794825,-0.8263344512179187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48
0721_Trispiro200251413nonane.xyz,164.67324410627958,61.981358060463315,36.807702096864716,25.433115187672023,14.674256628383656,14.185261329157932,11.436677589655178,8.230340652468788,4.83087724380254,0.03228918224508586,0.017487524363826952,-0.04007725093370256,-0.07140146069741893,-0.12348147932049598,-0.1318262892152921,-0.5446482001022767,-0.5722964807177073,-0.7231588431924673,-0.7288308609554834,-0.8197715992237639,-0.82417034216459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48
0722_Tricyclo5210410deca_258_triene.xyz,182.54879342450806,50.7738252662293,50.77290685134056,26.235082087704416,21.196080916873377,21.196032237208954,8.177339898526073,6.280403705783854,5.3776915047892615,5.377669665109654,0.039672939294813636,-0.19393667804268228,-0.19394431027973422,-0.2745305566759796,-0.3483068857434751,-0.34830908283535017,-0.6521134428607004,-0.6771598474956434,-0.853072128169138,-0.8530735710063709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50
0723_But_1_yn_1_ylbenzene.xyz,164.0312670981006,71.61201545172982,41.08141240743087,35.6403627747661,26.670967718483077,14.82419197487642,9.639592758273636,9.172617629182007,3.941525380050946,1.359667689236719,0.0036627796312561326,-0.0676751888924552,-0.11124232543352185,-0.13887510758749183,-0.2444995929250034,-0.48418192717464065,-0.5630935314839828,-0.5995858641215973,-0.9868339355670763,-1.2002441943163555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50
0724_2_Methylidenecyclopropylbenzene.xyz,170.83547280414615,69.83647449048459,36.88844933563394,34.41128482037116,25.82201376070439,14.479616073113622,9.629518427525738,7.980117268660946,5.640503807352366,2.682956589408482,-0.03971239208661285,-0.044082493488542214,-0.1048343673590352,-0.24540077150320966,-0.39366159880402257,-0.47475646173287883,-0.59738185874309,-0.7068924673109992,-0.877876365855873,-1.1407566062577548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50
0725_Tricyclo620036deca_1367_triene.xyz,177.69145515258793,64.6087629732275,38.85880503868912,31.269657184909896,18.662601371114214,17.206563100905527,14.09551211798161,8.378983001784524,5.203076640739227,1.817068783744259,0.022085989032041082,0.00010692450194909048,-0.13666236439618729,-0.13899766044656497,-0.41489731328981533,-0.47577018726357734,-0.5201691053792592,-0.5839861035553804,-0.8532317040270441,-1.1099118466004183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50
0726_Tricyclo332028deca_369_triene.xyz,182.63898700115578,48.295521099780856,43.47169672828129,43.47028017915256,16.140250296586238,14.594475618507682,14.59362782334281,5.209248748209008,5.208234963417127,4.32367505523006,0.08138081067935976,-0.15082286869050404,-0.19149161264197573,-0.19150659979884832,-0.42248431372485723,-0.4584501122735514,-0.45846266327577967,-0.8279051176520752,-0.8279954201762941,-0.9172076218494533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50
0727_34_Dimethylidenebicyclo420octa_15_diene.xyz,175.3712231533557,61.32729488474587,44.06949601813333,27.810641989316213,25.66885833545709,14.900793489826333,13.687102815631427,7.859283227550105,5.244290581302677,2.0765922225192197,0.01015873048535564,0.004110277503498463,-0.11805760733230009,-0.1379056487288531,-0.4278259545251109,-0.5178178096640674,-0.5515931454289179,-0.7306025727260318,-0.8504866951814448,-1.1145042979806443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50
0728_27_Dimethylocta_17_dien_35_diyne.xyz,153.04530527677338,79.24058609152712,46.61276367445,27.49504899775428,24.20555324441265,23.83337733036901,12.39786024103063,7.48964338093172,3.520616046861043,0.005858238981215632,-0.0034293880719083996,-0.0651851121653239,-0.07056555015786757,-0.11136528171690749,-0.11846790279034183,-0.2334035510856212,-0.7336717199314197,-0.7473972374388175,-0.9827618684147003,-1.1993129170585697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50
0729_4_Cyclopropylbuta_13_diyn_1ylcyclopropane.xyz,153.694782758729,81.82451646015949,50.22549673622064,31.036000899096415,16.653210949318343,14.003468882425379,13.994523578330488,11.50730316060426,4.755917213205981,0.2081680022149711,0.026592728418333263,-0.05638259487695872,-0.12190275749193093,-0.12269233696394256,-0.2608374834589514,-0.370982219200457,-0.7096307712906141,-0.8512287333298492,-0.8515215077421345,-1.0037509701090137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50
0730_1245_Tetramethylbenzene.xyz,173.4294014947793,57.19419907092887,44.11204931895598,28.95287923503587,25.83295456112683,19.44842895855618,15.940196567864115,8.409962110476558,5.668425063503926,1.9368709722141664,0.01440963155392486,-0.007030370069644761,-0.027781768357796784,-0.04237510834005014,-0.11633230769954189,-0.12568553965231002,-0.14028227978711774,-0.1425713227218681,-0.46411077635847264,-0.600916451614932,-0.8158922888353776,-0.8169099092190505,-0.9181910717330583,-1.1406457963471595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54
0731_Tricyclo5210410dec_2_ene.xyz,181.1109495921338,51.606598813969455,47.18641164345617,26.186539671792033,22.392101021745827,21.375848938829975,11.157412569185597,7.773096879755687,6.265906783960863,5.815060592124752,0.12100570185758797,-0.043674798162171756,-0.06373030811051189,-0.10542378572496824,-0.16163657083114122,-0.20902019610173228,-0.3063087962943719,-0.34256942058101564,-0.4354405767121178,-0.4961505558017992,-0.7197008363952174,-0.728898663052502,-0.8951544196887412,-0.9021712870960751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54
0732_1234_Tetramethyl_5_methylidenecyclopenta_13_diene.xyz,174.50218265906932,49.64667035402282,48.68195107567037,27.375278372461892,26.890292527030592,22.4205227165153,14.074612657352368,11.245495021937218,2.8995877678821267,2.8641712046783785,0.02187676280951716,0.017402647418804363,0.0017141538865641643,-0.06730261398877635,-0.07496988229362116,-0.07915861757051772,-0.13313659541558262,-0.13875842434587563,-0.18938556661967085,-0.7357002529529498,-0.8110779874066714,-0.8339528986751605,-0.9906762988506085,-1.0065867883562492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54
0733_Cyclohexylbenzene.xyz,186.20541526524357,80.06295459930686,41.13765496501318,35.493298050947594,35.21059300261687,25.814658329660066,12.859287723872287,12.325560008657527,9.704050086827479,8.643299123556941,6.564432955338527,2.722507414190428,0.0710783573848253,-0.07021760779686029,-0.08386557754249975,-0.08616443547915933,-0.11313432692472186,-0.13861959462191545,-0.23964096017494124,-0.25495175835064565,-0.40492534494600135,-0.46255198398278463,-0.4628169445538874,-0.5958785267484324,-0.6934889134915074,-0.7676214339343892,-0.995845644412993,-1.1478044365441042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
0734_E_11_bicyclohexylidene_22_diene.xyz,185.97198889897356,79.00765313755818,41.393579292794534,38.832320920240186,33.00471627663623,24.950996198124084,14.11136310176255,11.968370396771943,10.73663766418772,8.499879927038481,5.479099268809276,2.5676438019704437,0.021912577327534648,0.009972792727364194,-0.05577776399910718,-0.08612905972289242,-0.11816365481448661,-0.12102931325106168,-0.17474344157050706,-0.22164544061105215,-0.3551240742064579,-0.4060950898882295,-0.5413781362238081,-0.6713578721387842,-0.6901985634094828,-0.7278804542052204,-0.981766051258882,-1.1075829465107363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
0735_Z_11_bicyclohexylidene_22_diene.xyz,185.9788478590894,78.97236122212203,41.443112967765586,38.84231068416586,33.02540979907225,24.898375462904124,14.135488562914459,11.97666716032572,10.780280113784153,8.30950441716475,5.630802062451178,2.526097804533362,0.06159169364420845,-0.014272681037696983,-0.05254483943197462,-0.07514142324934256,-0.1187559538739857,-0.1384058277313235,-0.1746993413197057,-0.24595509564027554,-0.3248998098994017,-0.4203026534756381,-0.5378272442381219,-0.6766911022518017,-0.6848011336985307,-0.7294714245805053,-0.9804696624488626,-1.109349223948569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
0736_Tricyclo422225dodeca_37_diene_1.xyz,203.69106212812926,56.455442871754855,46.240656014853634,41.36554846246773,30.011810462859653,22.001051041239077,16.8746590843296,11.493339130200482,10.510923354413444,7.863908286161989,6.118875999477052,3.8356374815538485,0.08996693908869217,0.003500011674687097,-0.0010065399715994132,-0.15181699642216467,-0.16454814588569544,-0.17486084636736693,-0.18349257266970848,-0.3335993421904959,-0.3526866672345487,-0.3852821805553264,-0.5110863346085851,-0.659026749066702,-0.7045090914848975,-0.7068746974934907,-0.8787536520672431,-1.0515750590750812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
0737_Tricyclo422225dodeca_37_diene_2.xyz,203.38333755215274,57.099872034784894,45.94400573939104,41.18127328797432,30.037652846342105,22.20890982893018,16.75407844779219,11.894578658719986,9.97183298365496,7.95407645886426,6.213219748325009,3.8326097920934856,0.0979570143010357,0.08496769388501503,-0.08000192380267587,-0.11245762026201597,-0.16502670861349852,-0.19803916185925785,-0.21404921354228285,-0.27972379125909214,-0.3866986794862138,-0.4177438102011126,-0.4884090653949024,-0.669545218981109,-0.6819596604621202,-0.7337818099805408,-0.8718616830632816,-1.0618113471919248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
0738_Tricyclo442016dodeca_24_diene.xyz,199.81305526674117,61.29789235186426,44.96512429102473,42.324160509794574,26.93500404399464,24.31366071232451,15.79249127892751,13.027011596732633,9.938864016922679,8.434197196104563,6.49198984246944,3.2157384064545114,0.1064535024317686,-0.03250822859836943,-0.07268794931224046,-0.10545017291747501,-0.12329263401498437,-0.15093650353106003,-0.18090975813929397,-0.29735372725572895,-0.31450421728542544,-0.47384204526121754,-0.5368411410562501,-0.5640096163480075,-0.7216936791199148,-0.808264045237779,-0.9041122653141418,-1.0719746392837939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
0739_Pentacyclo6310270350911dodecane.xyz,203.3452620130903,69.00835480946006,40.7204635200626,37.18768930460655,25.271484777305183,21.70794382700233,14.783355260885994,13.650546143698778,9.822201227878834,8.547295080700623,6.890981734590542,5.572170773524639,0.06365599029821306,0.0009062933228887588,-0.02022871436678526,-0.08568009725004201,-0.13709508009598984,-0.23703582825323974,-0.2721988854071822,-0.28388046648801923,-0.41440870872420543,-0.43516717936685384,-0.5434960128084568,-0.6891237166101531,-0.7004480829579154,-0.7200411493239603,-0.8556922569480974,-0.8805521847154262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
0740_5_Methylidenecyclopenta_13_diene.xyz,132.89254118294414,38.55293222213136,29.602581569512047,15.239772283115816,5.98273158623257,4.7092295127538035,-0.044609762328313124,-0.15220149053539866,-0.30211427303778626,-0.5833274595086753,-0.8435743309216496,-0.9053298438021036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
0741_34_Dimethylidencyclobut_1_ene.xyz,131.55516914242975,37.07241356078584,32.453423303176635,12.000363460362093,10.790213602471194,3.0775428372628357,-0.009308134965903204,-0.08264875345468556,-0.2604956011668938,-0.6395749785067902,-0.7353030317902959,-1.0731642100482532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
0742_Hexa_24_diyne.xyz,119.4065045539047,53.304611613659844,29.343661329371134,17.939063849664993,5.953463284121767,0.23573582522616415,-0.041042311051967255,-0.04408890152235045,-0.04903221668752834,-0.051997474157343286,-0.7853859527467747,-1.0628624032269838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
0743_3_Methylidenecyclopent_1_ene.xyz,131.0286233685563,39.15357906133213,29.22998488987839,16.500367011950278,7.645828341366486,4.838170199829147,0.012086937246949763,-0.04584067673938762,-0.15285559043591623,-0.190231644563403,-0.4261684305810689,-0.6322218633589213,-0.8887279318528205,-0.923962476072489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32
0744_Bicyclo310hex_2_ene.xyz,134.86435374009062,36.6850171553824,28.26846028037169,14.00123937869882,8.475061654050567,6.046786145946617,0.008193818003668942,-0.08273063488034106,-0.11273665424462219,-0.2809967556292927,-0.390479283834137,-0.6993130617578496,-0.7113814688476943,-0.9228431167948425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32
0745_12_Dimethylidenecyclobutane.xyz,130.1451872162683,36.98611549739046,31.717606920541396,14.664899974282331,11.286414495706838,3.552044605875431,0.011062272241456098,-0.008457926001242502,-0.08625956836827868,-0.1387667198668216,-0.45876076732510057,-0.7300912813933338,-0.7324726366134551,-1.0598908861822909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32
0746_anti_Hexa_234_triene.xyz,120.08205539590476,51.27597406303555,28.90892368875765,17.258335183461195,9.154299372970268,1.6411984597576477,-0.06439474816031819,-0.0669819768856321,-0.071331848110752,-0.07182370142923877,-0.3323646195006992,-0.5335992603386779,-0.9129304399093523,-1.1187283729967639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32
0747_syn_Hexa_234_triene.xyz,120.2097133709475,51.00966918860193,29.258253942778513,16.938100662779114,9.285339239281884,1.6120603328723813,-0.04743359632897871,-0.06367355631994621,-0.07255553701593928,-0.08685981645553374,-0.3293753292148475,-0.5342328154211072,-0.9090741739450765,-1.1213007160043065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32
